#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
109	NM_001382806	chr17	+	37856316	37884911	37856491	37884297	19	37856316,37863242,37864573,37865570,37866065,37866338,37866592,37868180,37868574,37871538,37880216,37880978,37881301,37881579,37881959,37882814,37883067,37883547,37883941,	37856564,37863394,37864787,37865705,37866134,37866454,37866734,37868300,37868701,37871612,37880263,37881164,37881457,37881655,37882106,37882912,37883256,37883800,37884911,	0	ERBB2	cmpl	cmpl	0,1,0,1,1,1,0,1,1,2,1,0,0,0,1,1,0,0,1,
1018	NM_002876	chr17	+	56769933	56772741	56770004	56772554	2	56769933,56772291,	56770149,56772741,	0	RAD51C	cmpl	cmpl	0,1,
104	NM_002878	chr17	-	33419240	33446879	33427971	33446632	10	33419240,33428219,33430272,33430472,33433404,33434006,33434384,33445519,33446129,33446550,	33428055,33428384,33430343,33430563,33433500,33434141,33434466,33445638,33446191,33446879,	0	RAD51D	cmpl	cmpl	0,0,1,0,0,0,2,0,1,0,
109	NM_004448	chr17	+	37856316	37884911	37856491	37884297	27	37856316,37863242,37864573,37865570,37866065,37866338,37866592,37868180,37868574,37871538,37871698,37871992,37872553,37872767,37873572,37876039,37879571,37879790,37880164,37880978,37881301,37881579,37881959,37882814,37883067,37883547,37883941,	37856564,37863394,37864787,37865705,37866134,37866454,37866734,37868300,37868701,37871612,37871789,37872192,37872686,37872858,37873733,37876087,37879710,37879913,37880263,37881164,37881457,37881655,37882106,37882912,37883256,37883800,37884911,	0	ERBB2	cmpl	cmpl	0,1,0,1,1,1,0,1,1,2,1,2,1,2,0,2,2,0,0,0,0,0,1,1,0,0,1,
899	NM_007294	chr17	-	41196311	41277381	41197694	41276113	23	41196311,41199659,41201137,41203079,41209068,41215349,41215890,41219624,41222944,41226347,41228504,41234420,41242960,41243451,41247862,41249260,41251791,41256138,41256884,41258472,41267742,41276033,41277287,	41197819,41199720,41201211,41203134,41209152,41215390,41215968,41219712,41223255,41226538,41228631,41234592,41243049,41246877,41247939,41249306,41251897,41256278,41256973,41258550,41267796,41276132,41277381,	0	BRCA1	cmpl	cmpl	1,0,1,0,0,1,1,0,1,2,1,0,1,1,2,1,0,1,2,2,2,0,-1,
899	NM_007297	chr17	-	41196311	41277381	41197694	41258543	22	41196311,41199659,41201137,41203079,41209068,41215349,41215890,41219624,41222944,41226347,41228504,41234420,41242960,41243451,41247862,41249260,41251791,41256138,41256884,41258472,41276033,41277293,	41197819,41199720,41201211,41203134,41209152,41215390,41215968,41219712,41223255,41226538,41228631,41234592,41243049,41246877,41247939,41249306,41251897,41256278,41256973,41258550,41276132,41277381,	0	BRCA1	cmpl	cmpl	1,0,1,0,0,1,1,0,1,2,1,0,1,1,2,1,0,1,2,0,-1,-1,
899	NM_007298	chr17	-	41196311	41276132	41197694	41276113	22	41196311,41199659,41201137,41203079,41209068,41215349,41215890,41219624,41222944,41226347,41228504,41234420,41242960,41246760,41247862,41249260,41251791,41256138,41256884,41258472,41267742,41276033,	41197819,41199720,41201211,41203134,41209152,41215390,41215968,41219712,41223255,41226538,41228628,41234592,41243049,41246877,41247939,41249306,41251897,41256278,41256973,41258550,41267796,41276132,	0	BRCA1	cmpl	cmpl	1,0,1,0,0,1,1,0,1,2,1,0,1,1,2,1,0,1,2,2,2,0,
899	NM_007299	chr17	-	41196311	41277381	41197800	41276113	22	41196311,41199659,41203079,41209068,41215349,41215890,41219624,41222944,41226347,41228504,41234420,41242960,41246760,41247862,41249260,41251791,41256138,41256884,41258472,41267742,41276033,41277293,	41197819,41199720,41203134,41209152,41215390,41215968,41219712,41223255,41226538,41228628,41234592,41243049,41246877,41247939,41249306,41251897,41256278,41256973,41258550,41267796,41276132,41277381,	0	BRCA1	cmpl	cmpl	2,1,0,0,1,1,0,1,2,1,0,1,1,2,1,0,1,2,2,2,0,-1,
899	NM_007300	chr17	-	41196311	41277381	41197694	41276113	24	41196311,41199659,41201137,41203079,41209068,41215349,41215890,41219624,41222944,41226347,41228504,41231350,41234420,41242960,41243451,41247862,41249260,41251791,41256138,41256884,41258472,41267742,41276033,41277287,	41197819,41199720,41201211,41203134,41209152,41215390,41215968,41219712,41223255,41226538,41228628,41231416,41234592,41243049,41246877,41247939,41249306,41251897,41256278,41256973,41258550,41267796,41276132,41277381,	0	BRCA1	cmpl	cmpl	1,0,1,0,0,1,1,0,1,2,1,1,0,1,1,2,1,0,1,2,2,2,0,-1,
16	NM_032043	chr17	-	59756499	59940889	59760656	59938900	20	59756499,59763196,59770790,59793311,59820373,59821792,59853761,59857621,59858200,59861630,59870957,59876460,59878613,59885827,59924461,59926489,59934418,59937156,59938807,59940644,	59761501,59763526,59770873,59793424,59820495,59821952,59853923,59857762,59858366,59861785,59871090,59876660,59878835,59886118,59924581,59926617,59934592,59937268,59938930,59940889,	0	BRIP1	cmpl	cmpl	1,1,2,0,1,0,0,0,2,0,2,0,0,0,0,1,1,0,0,-1,
1018	NM_058216	chr17	+	56769962	56812972	56770004	56811583	9	56769962,56772291,56774053,56780556,56787219,56798106,56801400,56809844,56811478,	56770149,56772550,56774220,56780690,56787351,56798173,56801461,56809905,56812972,	0	RAD51C	cmpl	cmpl	0,1,2,1,0,0,1,2,0,
104	NM_133629	chr17	-	33419240	33446777	33427971	33446632	7	33419240,33428219,33430272,33430472,33433404,33446129,33446550,	33428055,33428384,33430343,33430563,33433500,33446191,33446777,	0	RAD51D	cmpl	cmpl	0,0,1,0,0,1,0,
899	NR_027676	chr17	-	41196311	41277381	41277381	41277381	23	41196311,41199659,41201137,41203079,41209068,41215349,41215890,41219624,41222944,41226347,41228504,41234420,41242960,41243451,41247862,41249260,41251791,41256138,41256884,41258494,41267742,41276033,41277198,	41197819,41199720,41201211,41203134,41209152,41215390,41215968,41219712,41223255,41226538,41228631,41234592,41243049,41246877,41247939,41249306,41251894,41256278,41256973,41258550,41267796,41276132,41277381,	0	BRCA1	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
104	NR_037711	chr17	-	33419240	33446777	33446777	33446777	9	33419240,33428219,33430272,33430472,33433404,33434006,33434384,33446129,33446550,	33428055,33428384,33430343,33430563,33433500,33434141,33434466,33446191,33446777,	0	RAD51D	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,
104	NR_037712	chr17	-	33419240	33446777	33446777	33446777	8	33419240,33428219,33430272,33430472,33433404,33434384,33446129,33446550,	33428055,33428384,33430343,33430563,33433500,33434466,33446191,33446777,	0	RAD51D	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,
1018	NR_103872	chr17	+	56769962	56812972	56812972	56812972	8	56769962,56772291,56780556,56787219,56798106,56801400,56809844,56811478,	56770149,56772550,56780690,56787351,56798173,56801461,56809905,56812972,	0	RAD51C	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,
1018	NR_103873	chr17	+	56769933	56772741	56772741	56772741	2	56769933,56772291,	56770046,56772741,	0	RAD51C	unk	unk	-1,-1,
109	NR_110535	chr17	+	37856316	37884911	37884911	37884911	27	37856316,37863242,37864573,37865570,37866065,37866338,37866592,37868180,37868574,37871538,37871698,37871992,37872553,37872767,37873572,37876039,37879571,37879790,37880164,37880978,37881301,37881579,37881959,37882814,37883067,37883547,37883941,	37856564,37863457,37864787,37865705,37866134,37866454,37866734,37868300,37868701,37871612,37871789,37872192,37872686,37872858,37873733,37876087,37879710,37879913,37880263,37881164,37881457,37881655,37882106,37882912,37883256,37883800,37884911,	0	ERBB2	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
955	NM_005359	chr18	+	48556582	48611411	48573416	48604837	12	48556582,48573289,48575055,48575664,48581150,48584494,48584709,48586235,48591792,48593388,48603007,48604625,	48556993,48573665,48575230,48575694,48581363,48584614,48584826,48586286,48591976,48593557,48603146,48611411,	0	SMAD4	cmpl	cmpl	-1,0,0,1,1,1,1,1,1,2,0,1,
594	NM_000455	chr19	+	1205776	1228430	1206912	1226646	10	1205776,1218415,1219322,1220371,1220579,1221211,1221947,1222983,1226452,1227591,	1207202,1218499,1219412,1220504,1220716,1221339,1222005,1223171,1226662,1228430,	0	STK11	cmpl	cmpl	0,2,2,2,0,2,1,2,1,-1,
608	NM_002067	chr19	+	3094359	3123996	3094649	3121177	7	3094359,3110146,3113327,3114941,3118921,3119203,3120986,	3094785,3110331,3113482,3115070,3119051,3119357,3123996,	0	GNA11	cmpl	cmpl	0,1,0,2,2,0,1,
616	NM_030662	chr19	-	4090319	4124119	4090595	4123872	11	4090319,4094450,4095385,4097276,4099198,4101016,4101226,4102373,4110506,4117416,4123780,	4090706,4094496,4095447,4097341,4099412,4101141,4101278,4102451,4110653,4117627,4124119,	0	MAP2K2	cmpl	cmpl	0,2,0,1,0,1,0,0,0,2,0,
1023	NM_000516	chr20	+	57466475	57486247	57466781	57485884	13	57466475,57470666,57473995,57478585,57478726,57480437,57484216,57484404,57484575,57484738,57485005,57485388,57485737,	57466920,57470739,57474040,57478640,57478846,57480535,57484271,57484478,57484634,57484859,57485136,57485456,57486247,	0	GNAS	cmpl	cmpl	0,1,2,2,0,0,2,0,2,1,2,1,0,
1023	NM_001077488	chr20	+	57466475	57486247	57466781	57485884	13	57466475,57470666,57473995,57478582,57478726,57480437,57484216,57484404,57484575,57484738,57485005,57485388,57485737,	57466920,57470739,57474040,57478640,57478846,57480535,57484271,57484478,57484634,57484859,57485136,57485456,57486247,	0	GNAS	cmpl	cmpl	0,1,2,2,0,0,2,0,2,1,2,1,0,
1023	NM_001077489	chr20	+	57466475	57486243	57466781	57485884	12	57466475,57470666,57478585,57478726,57480437,57484216,57484404,57484575,57484738,57485005,57485388,57485737,	57466920,57470739,57478640,57478846,57480535,57484271,57484478,57484634,57484859,57485136,57485456,57486243,	0	GNAS	cmpl	cmpl	0,1,2,0,0,2,0,2,1,2,1,0,
1023	NM_001077490	chr20	+	57428035	57486251	57428507	57430388	13	57428035,57470666,57473995,57478585,57478726,57480437,57484216,57484404,57484575,57484738,57485005,57485388,57485737,	57430388,57470739,57474040,57478640,57478846,57480535,57484271,57484478,57484634,57484859,57485136,57485456,57486251,	0	GNAS	cmpl	cmpl	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1023	NM_001309840	chr20	+	57464234	57486243	57470704	57485884	13	57464234,57470666,57473995,57478585,57478726,57480437,57484216,57484404,57484575,57484738,57485005,57485388,57485737,	57464408,57470739,57474040,57478640,57478846,57480535,57484271,57484478,57484634,57484859,57485136,57485456,57486243,	0	GNAS	cmpl	cmpl	-1,0,2,2,0,0,2,0,2,1,2,1,0,
1023	NM_001309842	chr20	+	57466475	57475554	57466781	57475010	4	57466475,57470666,57473995,57475003,	57466920,57470739,57474040,57475554,	0	GNAS	cmpl	cmpl	0,1,2,2,
1023	NM_001309861	chr20	+	57416674	57486243	57470704	57485884	13	57416674,57470666,57473995,57478585,57478726,57480437,57484216,57484404,57484575,57484738,57485005,57485388,57485737,	57416930,57470739,57474040,57478640,57478846,57480535,57484271,57484478,57484634,57484859,57485136,57485456,57486243,	0	GNAS	cmpl	cmpl	-1,0,2,2,0,0,2,0,2,1,2,1,0,
1023	NM_001309883	chr20	+	57428035	57475554	57428507	57430388	6	57428035,57430608,57431201,57470666,57473995,57475003,	57430388,57430699,57431268,57470739,57474040,57475554,	0	GNAS	cmpl	cmpl	0,-1,-1,-1,-1,-1,
1023	NM_016592	chr20	+	57414802	57486247	57415161	57415899	13	57414802,57470666,57473995,57478582,57478726,57480437,57484216,57484404,57484575,57484738,57485005,57485388,57485737,	57415941,57470739,57474040,57478640,57478846,57480535,57484271,57484478,57484634,57484859,57485136,57485456,57486247,	0	GNAS	cmpl	cmpl	0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1023	NM_080425	chr20	+	57428035	57486251	57428320	57485884	13	57428035,57470666,57473995,57478585,57478726,57480437,57484216,57484404,57484575,57484738,57485005,57485388,57485737,	57430388,57470739,57474040,57478640,57478846,57480535,57484271,57484478,57484634,57484859,57485136,57485456,57486251,	0	GNAS	cmpl	cmpl	0,1,2,2,0,0,2,0,2,1,2,1,0,
1023	NM_080426	chr20	+	57466475	57486243	57466781	57485884	12	57466475,57470666,57478582,57478726,57480437,57484216,57484404,57484575,57484738,57485005,57485388,57485737,	57466920,57470739,57478640,57478846,57480535,57484271,57484478,57484634,57484859,57485136,57485456,57486243,	0	GNAS	cmpl	cmpl	0,1,2,0,0,2,0,2,1,2,1,0,
1023	NR_132272	chr20	+	57467217	57475554	57475554	57475554	4	57467217,57470666,57473995,57475003,	57467264,57470739,57474040,57475554,	0	GNAS	unk	unk	-1,-1,-1,-1,
1023	NR_132273	chr20	+	57463467	57475554	57475554	57475554	4	57463467,57470666,57473995,57475003,	57463873,57470739,57474040,57475554,	0	GNAS	unk	unk	-1,-1,-1,-1,
909	NM_000106	chr22	-	42522500	42526812	42522575	42526793	9	42522500,42522852,42523448,42523843,42524175,42524785,42525034,42525739,42526613,	42522754,42522994,42523636,42523985,42524352,42524946,42525187,42525911,42526812,	0	CYP2D6	cmpl	cmpl	1,0,1,0,0,1,1,0,0,
100	NM_001005735	chr22	-	29083730	29137808	29083884	29130709	16	29083730,29085122,29090019,29091114,29091697,29092888,29095825,29099492,29105993,29107896,29115382,29120964,29121230,29126407,29130390,29137756,	29083974,29085203,29090105,29091230,29091861,29092975,29095925,29099554,29106047,29108005,29115473,29121112,29121355,29126536,29130715,29137808,	0	CHEK2	cmpl	cmpl	0,0,1,2,0,0,2,0,0,2,1,0,1,1,0,-1,
769	NM_001007468	chr22	+	24129152	24180196	24129356	24176367	9	24129152,24133942,24135745,24143130,24145481,24158956,24167411,24175758,24176327,	24129449,24134054,24135875,24143268,24145609,24159123,24167602,24175890,24180196,	0	SMARCB1	cmpl	cmpl	0,0,1,2,2,1,0,2,2,
909	NM_001025161	chr22	-	42522500	42526812	42522575	42526793	8	42522500,42522852,42523448,42523843,42524175,42524785,42525739,42526613,	42522754,42522994,42523636,42523985,42524352,42524946,42525911,42526812,	0	CYP2D6	cmpl	cmpl	1,0,1,0,0,1,0,0,
100	NM_001257387	chr22	-	29083730	29137808	29083884	29115402	16	29083730,29085122,29090019,29091114,29091697,29092888,29095825,29099492,29105993,29107896,29115382,29117505,29120964,29121230,29130390,29137756,	29083974,29085203,29090105,29091230,29091861,29092975,29095925,29099554,29106047,29108005,29115473,29117619,29121112,29121355,29130715,29137808,	0	CHEK2	cmpl	cmpl	0,0,1,2,0,0,2,0,0,2,0,-1,-1,-1,-1,-1,
769	NM_001317946	chr22	+	24129152	24180196	24129356	24176367	9	24129152,24133942,24135745,24143130,24145481,24158956,24167411,24175758,24176327,	24129449,24134054,24135875,24143322,24145609,24159123,24167602,24175890,24180196,	0	SMARCB1	cmpl	cmpl	0,0,1,2,2,1,0,2,2,
100	NM_001349956	chr22	-	29083730	29137808	29083884	29130709	14	29083730,29085122,29090019,29091114,29091697,29092888,29095825,29099492,29105993,29107896,29120873,29121230,29130390,29137756,	29083974,29085203,29090105,29091230,29091861,29092975,29095925,29099554,29106047,29108005,29120911,29121355,29130715,29137808,	0	CHEK2	cmpl	cmpl	0,0,1,2,0,0,2,0,0,2,0,1,0,-1,
769	NM_001362877	chr22	+	24129152	24180196	24129356	24176367	9	24129152,24133942,24135745,24143130,24145481,24158956,24167411,24175758,24176327,	24129449,24134081,24135875,24143322,24145609,24159123,24167602,24175890,24180196,	0	SMARCB1	cmpl	cmpl	0,0,1,2,2,1,0,2,2,
769	NM_003073	chr22	+	24129152	24180196	24129356	24176367	9	24129152,24133942,24135745,24143130,24145481,24158956,24167411,24175758,24176327,	24129449,24134081,24135875,24143268,24145609,24159123,24167602,24175890,24180196,	0	SMARCB1	cmpl	cmpl	0,0,1,2,2,1,0,2,2,
100	NM_007194	chr22	-	29083730	29137808	29083884	29130709	15	29083730,29085122,29090019,29091114,29091697,29092888,29095825,29099492,29105993,29107896,29115382,29120964,29121230,29130390,29137756,	29083974,29085203,29090105,29091230,29091861,29092975,29095925,29099554,29106047,29108005,29115473,29121112,29121355,29130715,29137808,	0	CHEK2	cmpl	cmpl	0,0,1,2,0,0,2,0,0,2,1,0,1,0,-1,
100	NM_145862	chr22	-	29083730	29137822	29083884	29130709	14	29083730,29085122,29090019,29091114,29091697,29095825,29099492,29105993,29107896,29115382,29120964,29121230,29130390,29137756,	29083974,29085203,29090105,29091230,29091861,29095925,29099554,29106047,29108005,29115473,29121112,29121355,29130715,29137822,	0	CHEK2	cmpl	cmpl	0,0,1,2,0,2,0,0,2,1,0,1,0,-1,
